Area_sqft,Property_Type,Year_Built,Distance_to_City_Center_km,Bedrooms,Bathrooms,Floor_Number,Price_INR
1868,0.5,2021,35.42136375113121,3,4,0,14747024
688,0.5,2025,41.36185520881149,1,2,2,5782631
1804,1.0,2010,19.485480142956494,3,2,2,15757759
2843,0.0,2019,0.5101860511817055,4,3,1,21194895
2445,0.0,2019,18.60423569964273,3,2,20,15951841
4782,0.0,2025,25.983282541315436,5,5,9,33958188
2993,1.0,2025,5.439838748690879,3,4,2,38879089
4527,0.5,2021,29.251603801676602,6,6,2,39280227
4052,0.0,2019,25.540585715944058,6,5,8,26412103
5047,1.0,2010,21.761840564715044,6,6,1,42646705
4433,0.0,2016,24.634608596468315,6,6,2,26699581
5915,0.0,2010,1.8274520258112963,6,5,17,40156531
4793,0.5,2014,34.0033275347536,5,4,1,34268175
2339,0.0,2013,31.59515838974716,3,4,18,8029421
1693,0.0,2012,9.434958175482022,3,4,16,17924299
5338,0.5,2010,3.9107895017999557,6,6,3,42121806
3147,0.5,2017,17.972576298283617,3,3,3,15861603
5998,0.5,2012,34.20796705186356,6,5,0,24166001
5744,0.5,2019,18.093115095137573,6,6,1,28706066
3985,0.5,2013,32.65700834153802,4,3,2,28170846
2862,0.0,2023,35.05106620077424,4,5,15,31646127
3910,0.5,2013,2.542983685286215,4,4,1,54947273
1458,0.5,2010,18.094760664344587,1,1,0,10108998
2474,0.5,2010,44.47927448203346,3,2,3,9055495
5140,0.0,2013,1.6701771273013173,6,5,13,34696016
3546,0.0,2015,40.32507314333108,5,6,13,19602030
1346,0.5,2020,5.702469198390563,2,1,0,7323264
1142,0.0,2021,27.668073194785258,1,2,1,4575608
1795,1.0,2025,42.76390878790344,2,3,3,9858237
3383,0.0,2023,27.909794061853987,5,6,7,24075465
4841,0.0,2022,8.9609608713378,6,5,18,22117464
1767,0.0,2015,9.73193841667982,2,1,1,20092815
2643,0.0,2013,1.8419477808121894,4,3,2,17447904
2657,1.0,2015,16.333063995491546,3,2,3,14414804
2054,0.0,2020,26.522163636293488,2,3,3,14364694
3421,0.0,2011,36.55919978804439,5,4,9,18068689
4320,0.0,2020,26.431000932487795,6,6,11,28757732
4492,1.0,2025,41.086778796146135,6,6,1,24675182
4155,0.0,2013,31.268198073922125,5,6,8,41372354
4408,1.0,2013,25.104882584315007,5,4,2,39960660
2975,0.0,2019,9.668978520728901,4,4,19,20681077
3076,0.0,2025,35.437937784380416,3,3,3,21802298
5817,0.0,2024,13.981889550135012,6,5,9,44376036
2851,0.0,2024,14.77920711168489,3,4,18,13033945
4685,0.0,2023,5.217977659532551,5,5,8,38060573
5891,0.0,2023,2.7640032361821634,6,5,11,28442206
506,1.0,2023,20.759677104031496,1,2,1,3332747
5163,0.0,2024,5.961006725954668,6,6,19,25376857
1720,0.0,2014,15.56741637985448,3,4,20,17377220
1808,0.0,2010,37.78184914637271,2,3,5,5904396
3859,0.5,2012,15.161682478377445,4,3,2,30312528
5829,0.5,2012,28.11352773316342,6,6,0,71339669
1617,0.5,2013,38.36730920323264,2,3,0,6773176
5304,0.0,2012,7.137659565145892,6,6,8,34063379
462,0.0,2023,42.62224330429971,1,1,3,2974777
4295,0.0,2015,25.429190417363834,6,6,13,16443641
2941,0.0,2011,33.2361399557106,3,2,13,15631294
2717,0.0,2014,38.68896920857744,3,2,14,8519823
4420,0.0,2015,35.167668622771686,5,6,5,14975875
1595,1.0,2021,11.231664137477738,1,1,3,10283888
2106,0.0,2025,11.673061781129356,2,2,9,26680387
1552,0.5,2018,8.439543014220806,1,1,3,13913767
5381,0.0,2019,9.187762209365722,6,6,13,22906556
2800,0.0,2010,36.30246311322909,4,5,11,25188205
1039,1.0,2012,25.43741490935725,2,3,3,9190605
2595,1.0,2020,6.226201549601868,4,5,2,16756910
1160,0.0,2016,14.250938658121816,2,1,0,4593182
1643,0.0,2025,3.941265595939175,2,2,7,8182821
3558,0.0,2017,37.33599466162547,5,5,4,13379243
2851,0.0,2014,27.884499582267583,4,3,12,17195069
4612,0.0,2018,7.816812200677671,6,5,12,56536619
2949,0.0,2019,37.75470337934849,3,3,0,29575543
4089,0.0,2025,40.41555704773117,6,5,3,16482024
2014,0.0,2017,31.893618199422935,3,2,12,7250762
4372,0.0,2010,22.6442267225596,5,4,19,41427437
1520,0.0,2010,34.86999308602997,2,3,16,5043740
4319,0.5,2017,17.556198543520168,6,6,1,36208687
947,1.0,2023,20.404807391459816,2,2,0,6361576
2036,1.0,2025,19.612607379174413,3,4,1,13274239
5368,0.0,2018,43.889604042138174,6,6,16,18299803
3008,0.0,2018,15.200944425922637,3,4,10,19541752
1845,1.0,2025,22.595787256591333,2,3,1,13092370
4199,0.0,2025,39.93787159799506,5,6,2,17291669
4072,0.0,2025,4.30276676127214,6,6,18,19129050
1748,0.5,2020,13.3909343750461,2,1,3,16527085
4417,0.0,2015,33.92280896929398,5,6,12,14831113
5376,0.0,2016,33.35781983690058,6,6,7,33723383
1892,0.0,2014,25.28361934622422,2,2,2,11381456
3898,0.0,2019,31.411207544080792,4,4,0,14848160
4821,0.0,2013,13.120429786408138,6,6,18,18043352
2456,0.0,2023,29.341468123887843,4,3,11,16791811
3452,0.0,2017,2.613194395026309,5,5,19,14925921
5610,1.0,2012,44.359120967415244,6,5,1,25769435
1104,0.0,2020,28.993003969388973,1,1,1,12026921
2733,0.0,2016,8.48093619403556,3,2,5,19328166
5662,0.0,2015,32.59934836796389,6,6,2,20885669
2863,0.0,2019,28.949376051183425,3,2,1,18507953
5219,0.0,2017,43.41033944901286,6,6,7,18007864
1350,0.0,2015,13.357774209503187,1,1,7,8834375
2225,1.0,2011,3.007633275882964,2,2,3,13444696
4479,0.0,2014,8.657002465922531,6,5,13,30680188
5580,0.5,2013,19.135150271296624,6,5,2,25189501
2787,0.5,2012,11.069691574559643,4,4,1,33596141
5374,0.0,2015,33.57569805178552,6,6,9,33473072
585,1.0,2014,2.614861496069425,1,1,2,3543968
1654,0.5,2012,6.223810041435984,2,2,3,7687663
4008,0.0,2023,14.234261505127574,6,5,20,47517292
5658,0.0,2022,25.4318614010608,6,5,1,66095393
1281,0.0,2015,13.486095239589533,2,3,16,8576665
1175,0.0,2022,25.495794286961626,2,1,17,8127010
5297,0.0,2013,14.360786921846815,6,6,13,32837914
4347,0.5,2016,34.3199515656683,6,5,2,18473943
5157,0.0,2010,33.500112928765525,6,6,4,15804666
4685,1.0,2012,35.66198123026495,5,6,2,39422892
2007,0.0,2014,43.07185402824167,3,3,15,17888885
752,0.0,2022,37.24979275671973,1,1,3,3003475
2486,0.0,2011,37.38823820421506,4,3,19,13003182
1496,0.0,2018,17.457096646293518,2,2,5,5966136
4517,0.0,2019,14.346440811833958,6,5,19,32237788
1112,0.0,2024,10.370551748443727,1,1,3,4995155
430,0.0,2010,20.243214530154468,1,2,0,4078862
3761,0.5,2013,17.246131626278977,5,5,1,52228768
3283,0.5,2013,10.348672311576626,5,5,2,27196767
4349,0.0,2011,0.5799305657559193,5,6,2,29237561
3549,1.0,2019,20.7745997407479,4,3,0,60759500
3914,0.5,2024,44.13556102732833,4,5,2,54020728
1860,1.0,2010,32.98333606402948,3,2,2,9128927
5880,0.0,2010,42.31185568616353,6,6,17,50593446
2418,0.0,2019,22.764140892108458,3,3,5,16276995
3173,0.5,2019,44.404443927043815,3,2,1,13189743
4549,0.0,2014,9.363362064670333,6,5,11,47136640
4866,0.0,2020,25.093342531453253,6,6,10,18358198
4053,0.0,2019,12.090830932566355,5,5,10,29442394
496,0.0,2010,10.677629838290686,1,1,2,5261603
1284,0.0,2022,42.136173113806684,2,1,13,13285151
929,1.0,2023,26.164339075512583,1,2,2,5977335
4119,0.5,2013,4.216959558819127,6,5,1,33113578
4118,0.5,2013,16.85536229270833,6,5,0,18790482
5555,1.0,2013,37.793065499389286,6,6,0,44566948
5889,0.0,2014,4.670244130069734,6,5,2,39357616
5145,0.0,2024,1.474254322073822,6,6,20,64703497
4067,0.0,2011,38.135714215596394,6,5,9,21678470
4738,0.0,2012,30.82566452214806,6,5,1,27001553
5810,0.5,2016,3.6203654230644045,6,5,0,30585719
812,0.5,2024,8.675896364210544,2,1,2,7926572
2669,0.0,2024,3.655332044054144,4,4,2,36408265
1454,1.0,2024,3.591298399558342,1,2,3,28977867
2288,0.0,2021,40.55393927368942,2,3,15,14865591
4103,0.5,2019,34.03612708320862,6,5,2,19699337
1271,0.5,2021,23.326142340220077,1,1,2,10731288
3539,0.5,2021,14.694916778595967,4,4,2,19257584
3232,0.0,2021,27.70556753908929,4,4,11,37451099
1905,0.0,2018,13.20789686065151,3,3,5,8016026
495,0.0,2023,6.827911524517741,1,1,0,2242485
624,0.0,2025,22.161241470458886,1,2,0,4533396
1972,1.0,2014,38.1148318864567,2,1,1,16532539
5230,0.0,2014,30.972536046712694,6,5,19,31266955
3817,0.0,2018,35.426645961963125,5,4,6,24044936
4718,1.0,2024,8.456930250098523,5,4,3,55916323
5486,0.0,2024,43.289680704839746,6,6,1,35644477
2101,0.5,2017,3.856011952985396,2,3,0,31689714
4219,1.0,2021,23.21254631657768,5,4,0,41880584
537,0.5,2022,17.060021057110465,1,1,3,2893285
2775,1.0,2022,26.855474274682177,3,3,1,16055597
3325,0.0,2017,42.36509612478868,5,5,6,32880390
5090,0.0,2014,5.421032382393881,6,5,7,36364755
5035,0.0,2021,6.377433973495744,6,6,10,39174304
4180,0.0,2013,15.400033684671582,5,4,16,15918896
3081,0.0,2022,29.03506555276506,4,5,15,19764423
5910,1.0,2012,7.012283832259953,6,6,3,33228596
4835,0.0,2019,6.309093020293201,6,6,7,35433492
1937,0.0,2019,35.7304776844248,2,3,13,12586121
3737,1.0,2013,35.869985985665934,4,5,2,31626775
1265,0.5,2012,30.78402817615015,2,3,2,9085953
797,1.0,2015,18.767483534025207,1,1,1,4337902
5209,1.0,2012,26.02926660286928,6,6,0,26162853
2805,1.0,2012,27.868407166140702,4,5,0,25449209
3247,0.5,2010,30.720076880658063,5,4,0,12886874
580,0.0,2018,10.896503233539695,1,2,0,4089358
5510,0.0,2014,23.44524193639314,6,6,12,55428473
1559,1.0,2025,44.92041087173251,2,1,1,25159973
5784,0.0,2020,8.328847152024476,6,6,0,41961742
602,1.0,2019,3.9493653454973026,1,2,0,6828362
5279,1.0,2024,3.578410074299344,6,6,3,66312492
2279,0.0,2023,30.183288963741045,2,1,6,25638753
2580,1.0,2024,36.75388045841026,3,2,3,15730014
1520,0.0,2010,11.060547360001848,1,2,11,8676525
5613,0.5,2021,2.0230450395488795,6,5,0,57294267
4358,0.0,2024,32.30354366289134,6,6,3,50925746
493,1.0,2013,33.757115664943115,1,1,1,2413985
5814,0.0,2012,12.23226867269148,6,6,5,21054250
1439,0.0,2016,1.1666049962979903,1,1,10,10609670
873,1.0,2015,36.07896152448534,2,3,2,7387872
5979,0.5,2017,16.56497830411604,6,5,2,29242075
610,0.0,2023,23.629005927008034,1,1,0,2649056
2890,0.0,2017,40.54905461611538,3,2,20,9697957
498,0.5,2017,9.649997842823552,1,1,3,2532287
4515,0.0,2014,6.297802182861454,6,6,6,18239126
420,1.0,2025,26.400208158703776,1,1,2,4729936
960,1.0,2012,30.14011170294314,1,1,1,8399003
3743,1.0,2021,18.01154877115911,5,5,3,64146535
5542,0.0,2013,1.9190858038312901,6,6,6,38478690
507,0.0,2022,4.470906899939828,1,2,18,3919231
5331,0.0,2016,12.407065519437559,6,5,15,21634095
2471,0.0,2017,10.304579002875762,3,4,18,28147418
3223,0.0,2018,14.514740480652367,4,4,13,37646633
2171,0.5,2014,24.472985851973878,2,1,1,9743759
2900,1.0,2019,2.9857725866873683,4,4,3,19502244
2042,0.0,2023,10.576943894187732,2,1,9,25477430
2562,0.0,2013,36.103187335743584,4,4,11,8353807
1351,0.0,2016,7.99265419315792,2,2,1,8728935
3067,0.0,2019,13.817026579612946,4,5,8,39248456
2008,1.0,2013,20.838737965066315,2,3,0,18785188
4133,0.0,2024,7.722402005322507,5,5,4,54050541
5273,0.0,2021,34.26749223485487,6,6,17,20216650
3043,0.0,2012,1.7471752671943794,4,3,11,20671995
5923,0.0,2013,19.567859514039196,6,5,6,21391659
5508,0.5,2017,24.83062566488144,6,6,3,26619639
3573,1.0,2017,6.032238869849,5,5,1,39357387
4761,0.0,2015,31.103717137166992,6,6,4,47931382
4578,1.0,2021,4.829139951523346,6,6,2,53281537
5432,0.5,2017,25.25112860739511,6,5,1,71248459
4741,0.0,2021,40.41844404720045,6,6,1,17688739
5780,0.5,2013,7.84282105099438,6,6,3,51782964
1210,0.0,2012,25.907855498262137,1,1,6,7242829
1410,0.0,2016,37.18416458953503,2,2,8,4967601
5671,0.0,2020,10.07948704951782,6,6,17,25050138
5893,0.0,2015,1.3394595113705223,6,6,11,66436776
5166,1.0,2015,1.4517981419042933,6,5,2,54418694
2250,0.5,2011,11.402040337267014,2,1,2,27876778
1541,0.0,2011,32.364017023345184,1,1,2,4864474
5123,0.0,2023,15.593378835471777,6,5,10,39206457
1106,0.5,2019,21.831036030115726,2,1,3,9749929
4430,0.5,2014,3.071505352239789,6,5,3,21390828
4476,0.0,2025,39.72592065054725,5,5,1,29801110
4308,0.5,2012,18.742283318766855,5,6,1,58214805
4694,0.5,2023,35.5696399612956,6,6,0,23858483
1166,0.5,2012,1.2354142235344994,2,1,2,16862154
1500,0.0,2018,31.640502450371304,1,1,10,9657275
1870,1.0,2018,22.813142823244043,2,1,3,18086947
3897,0.0,2025,12.07132285270192,5,6,15,17448940
2094,0.5,2010,32.353934145493874,2,2,2,13678090
5571,0.5,2015,22.325016808460706,6,6,1,25713921
2625,0.5,2011,27.255497150501157,3,4,1,10690725
1872,0.0,2021,33.206479262187436,3,2,8,12783300
5755,0.0,2014,4.480212602026398,6,5,4,22016042
1589,0.5,2025,31.17906533913319,2,1,2,22345261
2288,0.0,2020,19.518376723302772,3,4,15,15611434
4793,0.0,2011,41.90299998870921,6,6,7,14670964
4875,0.0,2022,39.596215709389675,6,5,2,52113591
566,0.0,2020,33.99202627725859,1,2,4,3708162
4025,0.0,2015,33.12401631672681,5,4,13,14324490
2809,0.0,2022,39.87473665072139,3,3,12,18270559
5336,1.0,2022,35.9130756606647,6,6,3,89673083
3925,0.0,2020,43.327896893692866,5,5,5,39419558
4999,0.0,2022,38.9144723042799,6,6,17,19364603
3206,0.5,2018,15.162021113800717,5,5,2,16146557
4952,0.0,2016,31.557108677678144,6,5,4,46983476
1258,1.0,2010,39.03314472366494,2,1,0,5542274
1324,0.5,2015,36.552372972729984,1,2,0,5979503
5203,0.0,2022,28.20887391638706,6,6,6,57356275
2088,0.5,2024,22.91125029720958,3,3,1,18562823
2207,0.0,2011,4.211989182363802,3,2,14,24009160
2632,0.5,2021,14.760179828540172,4,3,0,24537597
817,0.0,2023,27.431311768592558,2,2,14,3418232
1114,0.0,2020,26.22007393235162,1,2,17,4443622
3224,0.0,2011,33.85662737210379,4,5,18,29301751
5290,0.0,2023,39.486656625043786,6,6,6,35319876
5436,0.0,2021,25.500758089944167,6,6,20,37947889
522,0.0,2012,29.102744839517165,1,1,4,3029963
3708,1.0,2017,19.45007032102414,4,4,3,60015437
3915,0.0,2016,3.110669708693839,5,6,10,45854721
1850,0.0,2025,15.054175817451334,3,3,15,14269587
460,0.0,2013,24.508457731495234,1,1,15,1653811
3359,1.0,2023,22.43769100728982,4,4,1,20464215
4587,0.0,2012,25.56221238123873,6,6,2,15917058
1297,1.0,2010,28.33059751559403,1,1,3,6529222
4729,1.0,2019,3.5720799051525356,5,6,1,85114697
1369,0.0,2013,1.0486617442888497,1,1,15,5101043
2978,1.0,2025,10.642854896229617,4,5,0,20752735
5513,0.0,2017,24.445248322104,6,6,8,21927525
1187,0.0,2010,15.639433162322234,1,1,17,7077401
1419,0.0,2011,26.381759917227985,1,1,20,8398039
2053,0.0,2022,28.891614807275527,2,2,16,22988290
1660,0.5,2019,8.277755207749642,2,1,2,8947640
4162,0.0,2011,26.62521320010553,6,6,3,23897224
3762,0.0,2018,44.816079660501366,5,6,20,34836688
5880,0.5,2025,43.32877850657909,6,5,2,76856915
3071,0.0,2010,16.21967598482084,3,4,10,10739663
2689,1.0,2015,9.561504711507908,3,2,2,26128939
4787,0.5,2021,40.82674022108625,5,6,2,60997402
2884,0.0,2013,33.95257071892069,3,4,1,9268803
1159,0.0,2022,11.03603146921187,2,2,5,4986304
3525,0.0,2018,15.253318412106697,4,3,19,24860097
4545,1.0,2025,19.676272772648055,5,4,0,50411500
3241,0.0,2015,17.890840788786203,4,3,8,36022584
3246,0.0,2018,27.86310222841318,5,6,6,11866502
3984,0.0,2011,32.69675133318567,5,6,20,22336366
2406,1.0,2011,40.5309830964996,3,3,0,10792066
3648,1.0,2015,8.341902811030074,4,5,2,38559885
3106,0.0,2022,16.77152341479582,4,4,7,36336266
5775,0.0,2019,33.86505354093124,6,6,13,62049454
3272,1.0,2011,31.47749118874107,4,5,3,27982396
2637,0.0,2013,40.48547405226734,4,5,1,8480924
1883,0.0,2022,32.06535229227812,2,2,1,13085717
5528,0.0,2013,5.633323535061763,6,6,1,39329329
5270,0.0,2023,32.53179895380596,6,6,19,57906249
1411,1.0,2014,1.8257040957728397,2,1,2,14967852
5708,0.0,2024,25.501553061103444,6,6,12,25070850
696,1.0,2021,30.307913555162738,1,1,2,7177466
5475,0.0,2021,37.21996345445291,6,6,7,20980038
2175,0.5,2016,27.22732458776363,3,2,2,16552176
410,0.0,2022,28.764148136414633,1,1,17,1585989
3648,0.0,2019,7.268354375310936,4,3,3,27449106
5307,1.0,2020,3.276102167363909,6,6,0,35410366
5844,1.0,2024,5.035730403022106,6,5,1,72309219
3613,0.0,2010,10.731017566055309,4,4,1,23246822
2966,1.0,2014,20.390386503107184,4,3,2,29603490
5642,0.0,2016,17.982021153597163,6,6,13,21393487
4939,0.0,2012,13.915243831881869,6,6,6,31007331
4007,1.0,2021,40.02905432847603,5,5,1,37910237
1299,0.5,2023,4.415081355348191,1,1,1,12872208
5758,0.0,2019,6.914870139012868,6,6,20,24542351
3405,1.0,2021,19.857200362156725,4,5,3,60164404
1430,0.0,2022,6.26674539559695,1,1,7,6552721
4933,0.0,2012,7.423097200324297,6,6,1,18522169
1880,1.0,2017,43.53533145935807,3,3,3,26193767
2161,0.5,2013,22.493486221293153,3,3,0,8918242
5358,0.0,2011,5.172305355719489,6,6,20,54197148
1014,0.0,2015,2.81297022568984,2,2,4,12021019
4598,0.0,2014,33.20641653557909,5,4,19,25589689
5155,0.5,2024,17.61406902482946,6,6,3,28747262
1609,0.5,2016,13.160371898130744,3,3,3,8128205
5183,1.0,2022,31.10911955162568,6,5,3,29441853
4393,1.0,2021,31.592044491989157,5,4,1,24300364
2351,0.0,2011,16.540300603175798,3,3,9,13919121
5872,0.5,2014,42.80593992553038,6,6,2,40523538
695,0.0,2014,18.29649075735637,1,2,4,4637956
921,0.0,2021,17.392810091311375,1,2,4,10918183
5741,1.0,2012,35.11224743693609,6,6,0,79945100
1085,0.5,2017,36.80792336859328,1,1,3,4950167
4015,1.0,2016,13.281904772904124,6,6,3,40421733
2020,0.5,2018,31.163949883443067,3,3,3,15957538
4409,0.5,2019,28.946428889132783,5,6,2,34643555
904,0.0,2023,1.9980485275267652,2,3,14,7655634
3864,0.0,2015,9.195871725912182,4,5,19,26898844
5143,0.5,2014,4.974544158122028,6,6,1,72235493
1027,0.0,2014,39.89479004579777,2,3,4,3161692
1350,0.0,2024,43.028976526094034,1,1,5,9267720
3202,0.0,2022,37.21173773074151,4,5,12,33255838
2173,0.0,2020,14.343927715229352,2,1,0,8682608
1210,0.0,2015,38.77590279640281,1,2,19,6990183
2266,0.5,2010,3.0886384366148665,2,1,3,9870496
455,1.0,2021,30.99487013830731,1,1,1,7299106
4659,1.0,2016,6.022555172808299,6,5,2,79760435
4270,1.0,2011,1.0593067206685318,6,5,3,24927658
2936,1.0,2012,8.306569199728255,4,4,2,28682472
2455,0.0,2014,43.37184151910419,4,3,2,21467655
546,0.0,2023,34.06264985709533,1,1,19,3645232
5925,0.0,2017,23.553289940568618,6,5,18,38503095
2513,0.5,2023,42.19449523170338,3,2,0,32805090
2586,1.0,2023,19.018877891410234,3,3,1,29772837
4690,1.0,2018,2.2925761533729934,6,5,1,28601170
2736,1.0,2018,26.959534446374896,3,4,3,15784155
857,0.5,2010,37.36208163055593,1,1,1,3331687
4924,0.0,2021,13.22905064434828,6,6,5,22297584
594,0.0,2011,14.620103241155624,1,1,18,2166469
694,0.0,2014,30.384209672271833,1,2,0,2484747
3892,0.0,2020,36.29990831522905,4,5,5,14407461
2497,0.0,2012,19.81598173259873,3,4,16,9099638
5315,0.0,2015,4.458428055433226,6,6,8,21507772
557,0.0,2012,33.723152213800574,1,2,0,1938965
4616,0.5,2012,19.480400701638402,5,5,2,20389706
3025,1.0,2022,41.00236662583796,3,3,2,29349755
500,0.0,2019,11.765152718989173,1,2,16,3498880
5852,1.0,2014,21.11619432481523,6,6,3,53686849
1718,0.5,2024,32.011608100084686,2,3,3,14883592
5945,0.0,2024,11.410524998826082,6,6,17,28407552
3243,0.0,2020,10.595453462890264,5,6,17,22500415
1270,0.0,2019,32.92380029852401,1,2,0,4829438
4737,0.0,2021,8.507211101060994,6,6,18,21954015
2593,0.0,2016,5.802351723269815,4,5,5,10783131
2097,0.0,2016,12.023284969137327,3,2,19,14711036
1096,0.0,2017,37.00459928040536,1,2,17,6408110
2815,0.0,2025,38.940321202633044,4,5,4,11343411
5692,0.5,2011,5.145239763270982,6,6,1,26245036
2016,0.0,2021,5.380857446616247,3,3,17,8987141
2357,0.0,2025,37.75321475876934,2,3,18,15631211
3502,0.0,2014,42.59380839136557,5,6,17,19729526
1816,0.0,2021,21.869021508305945,2,3,6,7221525
3250,0.0,2021,38.28388204426992,5,4,5,11479597
5928,0.5,2011,40.0761004156948,6,6,2,22923732
4756,0.5,2015,16.55294309687924,5,6,1,22995858
1067,0.0,2014,22.954919657609015,2,1,2,6458174
5765,0.0,2019,25.915902533299846,6,6,6,36932831
1287,0.0,2010,34.980525301486566,1,1,19,4067531
5945,1.0,2021,20.935494929079173,6,6,2,61701546
5305,0.0,2017,23.078830412527502,6,6,3,34113842
3272,0.5,2025,3.8153295168094763,4,3,0,34331782
4213,0.0,2016,2.9106358951864064,6,6,20,28461825
5346,0.5,2019,33.4153680451887,6,5,1,69571439
2895,1.0,2022,21.960530651383003,4,4,3,31412455
4107,0.0,2019,4.4886403370393095,6,6,13,47902317
616,0.0,2010,11.218315899699624,1,2,3,5977613
5025,0.0,2021,30.64141734682948,6,5,4,57892584
2564,0.0,2010,22.96220437290381,4,3,0,14826355
2686,0.0,2025,35.847090004879384,4,5,14,18630418
4073,0.0,2010,18.008107747853746,6,6,14,13917839
3388,0.0,2013,5.621260085559346,4,4,19,38506214
5795,0.0,2016,12.406951780493081,6,5,9,22671894
3473,1.0,2017,5.393021652286322,4,3,3,61418771
3109,1.0,2023,21.88110610346051,4,5,0,19386004
5259,1.0,2018,21.60123305351555,6,5,0,52849189
3065,0.5,2017,3.7935947621179196,3,4,0,47203894
689,0.0,2013,9.021600436574632,1,2,19,4544909
5644,1.0,2021,43.659164254236984,6,6,2,54484134
562,0.5,2025,44.265384114416975,1,1,0,4550306
5389,0.5,2024,15.747513739558324,6,6,3,31913103
1963,0.0,2012,6.937250110622458,2,1,5,12953654
411,0.5,2022,8.883108566198565,1,2,2,3873718
4690,1.0,2016,4.123680688477565,6,6,0,29232907
1689,1.0,2015,4.304417917972064,2,2,0,16960925
1267,0.0,2019,9.08789590749644,1,1,9,8991017
2198,0.0,2019,21.434670421002924,2,2,14,8918418
5310,0.0,2022,32.222678638675504,6,6,3,20657928
1152,0.5,2010,7.532580155968812,2,2,0,8958226
3716,0.0,2014,19.053941535177714,5,4,19,39427302
3499,0.5,2015,4.306194614487223,4,3,1,30388724
3675,0.0,2021,28.16263318975016,5,4,3,24777744
2812,0.0,2013,19.666602701626235,3,3,5,17139867
5442,0.0,2019,36.07224976704956,6,6,18,19057336
3508,0.0,2020,39.73910281456001,5,4,16,12329786
5467,0.0,2010,11.329782776778337,6,6,7,55600974
5911,0.5,2022,18.341091875946862,6,6,2,29154620
4237,1.0,2013,22.631057020084814,6,6,2,37626306
1271,0.0,2021,44.83528599222676,2,1,8,7580533
3467,0.0,2020,41.24891106950741,4,5,10,21065320
2547,0.0,2013,43.66068151944074,4,5,5,8603594
1365,0.5,2024,21.150564578544195,1,1,0,7246680
2182,1.0,2022,44.98118358205432,3,3,3,12451882
2411,0.5,2011,1.9352848330624708,3,3,2,19944921
3649,0.0,2019,43.56573065891514,5,5,12,21584895
5666,0.0,2017,9.061491119641422,6,6,3,38017926
960,0.0,2018,44.056677593306574,1,2,3,9968947
1490,0.0,2023,20.741363238787034,2,3,16,6644835
1395,0.0,2014,26.2863769928755,1,2,3,4913036
5866,1.0,2013,40.87926650802787,6,6,2,49038573
2493,1.0,2013,44.30087708505411,4,3,3,11911418
5589,0.0,2014,8.13723074550408,6,6,11,22923032
3885,0.0,2023,27.60038503934705,4,5,15,28120701
4330,1.0,2017,31.332403063832807,6,6,1,23029022
1877,0.0,2011,32.013577423256294,2,2,16,10181540
